Date,Market Cap Decile1,Market Cap Decile2,Market Cap Decile3,Market Cap Decile4,Market Cap Decile5,Market Cap Decile6,Market Cap Decile7,Market Cap Decile8,Market Cap Decile9,Market Cap Decile10,Price Decile1,Price Decile2,Price Decile3,Price Decile4,Price Decile5,Price Decile6,Price Decile7,Price Decile8,Price Decile9,Price Decile10,Turnover Decile1,Turnover Decile2,Turnover Decile3,Turnover Decile4,Turnover Decile5,Turnover Decile6,Turnover Decile7,Turnover Decile8,Turnover Decile9,Turnover Decile10,Volatility Decile1,Volatility Decile2,Volatility Decile3,Volatility Decile4,Volatility Decile5,Volatility Decile6,Volatility Decile7,Volatility Decile8,Volatility Decile9,Volatility Decile10
20121001,51.84605122732124,26.101439005777827,18.71723773223444,20.583753692695318,17.57800418100993,18.97640845866394,19.13268061901888,18.225875449306407,17.590159807994105,16.68726932536722,9.244871845817604,12.473674819369954,12.164921844595773,13.450270663136482,14.030998679997067,14.831848493547547,16.180272804094056,17.354191083276,18.953819473258427,24.025666385949634,213.41654247391952,93.10518978076749,32.76918688067929,24.37566667404342,22.280842928688283,19.8831272447964,19.860447575734984,17.62952271566874,16.596691235731136,13.220297592479598,17.82029853622831,17.748553553279102,18.106004705628894,19.14391426916071,18.33636656907994,17.807671812751327,17.011980666485968,14.551510272969525,16.250151192524964,11.299483613681682
20121002,22.82679296346414,34.20866828584134,20.05089365980029,23.508719589612785,21.840876100969346,23.072712253327214,22.342086533280437,22.34316918387537,20.30847703667657,19.17283320713599,11.39170399967712,13.011398021125322,14.792858355514864,16.360022087972336,16.525586901816716,18.51696915308804,18.071373714585985,20.590260891561016,22.289427297863817,27.15567256682576,364.228780697975,90.89761248852157,46.295530706550494,32.830336227697835,30.666290320419186,24.21863693676195,24.059840671557982,21.750417115952676,19.405437467462203,13.892767276059708,22.892857323408922,22.647703611036313,22.487524725087884,21.350306605216595,20.205491942176135,19.436263121955335,20.527059126020813,18.352494474919713,16.176823530602128,9.637826267405108
20121003,22.32840258139366,22.97105973675329,18.45772965125072,19.814567644910223,19.332563032565897,18.36237266678196,18.516737653893166,21.005770387879235,18.917129578971057,17.605583435872774,11.172894773574747,11.379186176614976,12.593127386220822,14.742523203426968,14.860540859580405,15.032762566555082,17.544839248378597,17.74642063045886,20.34382971137395,26.343858925792798,305.16625310173697,64.87569291517958,48.937438678487965,31.01506499228905,24.207195675171928,24.68044978302514,22.210455728152315,21.640975474867847,17.575451248361443,12.32670572715775,20.738917433300387,22.040684125674662,20.819788756611988,19.625379971220177,17.043684593456288,18.315882624024248,19.400974333948607,15.104145419910775,12.301670864036314,8.986163768263799
20121004,20.008714729721493,21.523902381374462,17.869072502739897,20.071384682527377,17.80823738916439,18.85846162088795,18.751679675534756,19.772029008018496,17.65818382262415,16.63458840018326,10.617968679911083,12.797377884871528,12.711771528061341,14.590475126537136,13.791134142301003,15.081525173793976,16.196147847962937,17.30947454835384,18.66094759802532,24.583064605383765,288.99313893653516,55.26642596413268,34.356165013919885,27.670258157487694,24.513901563719976,23.581346581750648,19.927106399434468,19.769625416589875,16.454299238572524,12.418799092354464,20.183161414406985,20.533139754660958,19.493997378107196,17.639273417211808,17.900722090434414,18.418625342623766,15.740280268286858,15.244370210577511,12.45507768282884,8.542000818959727
20121005,30.45586324786325,19.2376554084663,21.373484357953185,17.388049967095984,17.09732657588287,18.99635804786388,18.506614202781584,19.20093509162528,18.036801005968528,17.3288608354644,10.810472346838031,10.990383835105089,12.316134398037265,13.656575988241947,14.828463681620867,15.682170081723534,15.368531462151163,17.08086479398822,20.85951389402548,25.02738088283973,195.4578114700066,61.35714001986097,31.831183478499874,28.478593565071048,23.06995585211086,22.59588043384213,20.782674944725475,19.05244137593038,16.538204789958524,12.902329555972717,20.655939212953193,19.48822382801854,20.76760047324006,19.511409017133598,18.390676941674222,17.01456520381619,14.705015111790837,14.333459085454033,12.4416629087686,11.180722439827926
20121008,33.84793206479006,24.526440463083443,26.081894913966238,23.27024276889325,18.65929666248595,21.61841324562929,20.52365441667895,20.504422684859865,19.571250834159333,19.236099063632928,14.408523703927255,11.87038877460247,13.929333194864954,15.216294578602271,15.58425357561726,17.431990133876486,18.4815559997209,19.870419522003292,21.322527250122878,26.78104210298713,209.17789941840576,101.30107109969467,53.630306064320116,37.80390867864823,25.17220326746797,24.480229370532307,24.773333429832217,20.848421501016766,18.464690018932412,13.435290831543766,24.2037347334291,22.865068814345392,22.2743959560203,21.282263478019946,20.505811234170235,17.19137926573698,17.801133452146534,14.416813181983011,13.261125012353565,12.95139798623617
20121009,29.259051692353072,21.59687170384091,20.296743317380646,17.69809540190878,18.608774973917217,21.710500146878026,21.205479985528076,20.674210615430262,19.88193328433098,19.238873842211895,13.54752670750848,11.37141367009809,13.296586564576561,14.483680314218676,16.08521638433111,17.80043277206192,17.676527109940867,19.162433117838916,22.015468510348565,26.8997069095171,307.64204112718966,86.54136171032357,53.164410091177075,37.194802177551786,28.13908854140737,24.485416013345382,23.318811972341923,21.558583924616137,17.57107962756945,14.214812442248126,23.406843424328997,22.95516399173083,21.60105629238736,21.081257036332484,19.225369812010797,18.571787394233947,16.78182800983728,16.810680186890576,12.986346145257174,11.869856506026517
20121010,21.641272049061136,29.75975290404888,17.698544156393034,17.12458375354404,19.553818461632332,21.176440043575386,21.02139779181566,20.81037529193847,19.584158134017258,18.454101110670067,11.235579396607712,9.918688180156986,13.674989174364896,14.459918845443324,15.730830775657502,17.248807355221356,17.57873394937726,18.65310372229948,21.637610064597638,25.702952827198146,265.7232425585814,82.01253405994551,54.82017059081145,40.50436347222048,24.831304779976506,26.07024825308601,23.330707316247164,20.907385441523143,17.11805174555951,13.795731374328062,23.19450000606127,21.601047809585484,22.574711742656387,19.883321888484787,18.831100375867216,19.475693841495286,16.89742614146945,16.00908447173022,12.615948560006862,11.088430758074123
20121011,42.099788583509515,26.01448356733116,17.95890336116089,22.260293478329352,19.777641146490268,19.53021060547322,19.068678212866306,18.23320385172898,18.48591143193207,17.789545598255934,14.53127953940019,9.407368713782141,11.31072842301503,14.17507896962688,14.740705536477984,16.493359151500222,16.786313778608566,17.71602771763403,20.419657831498924,25.70854329918185,517.4402566158781,83.20155874712025,55.323613738760706,34.33109948475838,25.62318116654194,27.38992659261941,21.131017431785395,20.060308094962966,17.824486549813003,12.654286136708134,25.371185806340172,21.74094871091626,19.87460961569483,18.935403246171376,19.91847723103066,17.792505032198047,16.659940602979013,15.125279380551758,13.136249157163633,9.087620512146252
20121012,37.7431944109853,22.82579298311211,22.72134514651013,19.663864283806642,21.95872878384788,20.595002555781416,18.893726259095914,19.52206888835459,20.527278573210253,19.153227533870364,15.826820070310003,10.250182245865254,13.13420420691523,14.302628377297976,17.227724063186287,18.418473014069757,17.757919481516538,18.102965936582013,21.484848172984215,28.304631317340647,468.120527306968,105.90248993588787,48.19863589185983,36.75479487292097,31.476614147902527,26.919705889223724,25.186465687054188,20.26980355781631,18.070797259137052,13.808217920912051,24.516284071456788,23.264070330185255,21.572502094315535,20.854454237670602,20.916158661942372,17.319787115990877,17.47309515773377,15.928042752072779,14.258530457439162,9.982394867763668
20121015,25.548376649663997,34.600153032369676,20.577870175483906,18.373088630472523,20.68014283385226,20.738699058947823,20.031666560231603,19.587240014798173,19.962536883716435,16.588486740597588,14.146881720430107,9.708464463131019,11.89892380558726,14.068540936351734,14.901205796202348,16.45869777180462,17.652004245922218,16.589736577507658,20.57262563237774,24.477588285976537,315.8655629139073,83.4301536064114,53.231112691639005,36.068076078915674,25.577505072953908,25.187686685518408,21.82856333839582,19.698580370476282,16.157242766305362,13.12962445226581,20.931149392913344,22.000458447756678,19.824357093614225,19.591482891957284,17.42884686922033,16.457451131812885,16.96519104552795,15.316419122467957,12.240385631487818,10.048799133196463
20121016,16.560651969491172,26.21191208461481,15.050704951698608,17.244948135825425,18.925486195345698,17.879161319079074,17.702922384110337,17.414397238751903,16.807564225984073,15.417815362988037,9.284238675392581,10.328947737144459,11.620419718912967,12.76159668790762,13.381381667772484,14.801348481018833,14.656799305916483,15.298720644935155,18.027558841349176,22.241025612808652,232.89238845144357,80.16987635408688,43.968389537873776,29.821087314662275,23.94096487279734,22.32715018680941,17.470874322748113,16.873842175485894,15.475790541265829,11.995967217510895,21.58246550715046,18.198831862662374,18.013453387772323,15.790104961917548,15.356218564482747,14.923385631479764,14.98204381487979,12.703764266348319,13.149106911054572,10.591121267887026
20121017,10.357585366569776,38.66569901973158,17.552439455194882,17.872743451356257,20.184268158672673,17.90833179070722,17.31850175224255,16.666868368747473,16.23055895073532,15.00155270765851,10.270487754682033,10.327926776452694,11.83730545429755,12.841058378832424,14.378019307825731,14.9760532229648,13.35758759800066,15.60728057475763,17.578782111029962,20.713449955760233,246.49294911097485,88.77141156738625,43.93569525839105,27.580620725119296,23.2047957826354,22.71307289833857,17.84732959733068,17.359712526343518,14.810709147433913,11.923957669544297,20.10571349137145,19.087606551400825,17.209680035448446,16.26118759651862,15.71623557258158,17.50883168270492,13.461840770279444,13.674536477316284,11.137733564782986,10.367821747139057
20121018,14.057015005979245,23.445178825128174,20.075439077357736,20.304009834950694,23.15506517749298,20.0241120632608,20.20072183421874,19.732243088614837,18.793370148217914,16.716447809969004,11.429712960376513,10.645614079449768,13.202285945360911,15.316443478650575,16.968816960657303,15.563698046837327,16.87629208959202,17.78763730967317,20.527558747000523,21.74074542181474,434.83245767659076,75.71009771986971,51.58510590591788,31.55132266680865,27.938097115017896,24.1941799450808,22.132564469802357,19.340115849974232,17.652737095007264,12.497717269777548,22.70973853392235,22.463191066574016,19.688922745248743,19.6187887122443,19.33966629239888,17.105991590313675,16.06752462556414,12.940071014243156,13.169643271933289,10.662292614671887
20121019,16.10022913740853,29.704182674097723,20.685739881956156,16.046777632010496,17.536178514147284,17.355814660715893,17.418348340854052,17.695021050728894,17.38619009709716,16.6271165004935,14.400860012721298,9.89786670703081,12.333417077588232,13.557279616829131,14.491483183926947,15.028688295284034,15.572994936476604,17.14516901718177,19.163349502277136,21.47995071762856,440.56082667919213,52.07463336235184,34.683891446973824,29.18804226275402,25.062465689335443,21.23050726743591,20.636699425687322,18.769790138419342,15.919065034394492,12.326441342779457,21.6881118381509,17.815425448073093,19.26604542649969,16.77764686133604,17.457394241541664,14.920365456817219,17.37153325579964,13.954791484789471,12.864073022451535,10.552395073152608
20121022,19.064861078683165,15.998650281714456,25.386493514124957,18.360730021621798,20.97171028836353,18.54565094414926,21.06680948288627,20.86584533592758,20.458719540994743,18.513917020197024,10.667612847026666,10.260151370650883,13.50186323427564,15.038605334103051,16.885577482885306,18.899633901739136,17.751486772472212,18.55682435215811,21.432125946642614,25.363298132377324,349.2777171937477,103.1626097471216,37.50209638435357,41.700227498104184,29.17576616949268,24.401449000052768,24.017039282795366,19.687135528684777,17.8811009973569,13.919831032062161,21.931699016252015,22.384314358219594,20.380304106882576,21.32339467257261,19.35233757571266,19.390397581508076,18.05375155650232,17.417360826053127,14.047832579737127,10.519759154902177
20121023,20.342788218357263,44.114820087379115,23.04805942995755,17.795977085845283,20.66133897428136,18.997385822197415,21.299933835650748,20.796968743862696,20.00668439260528,17.54002936873317,14.90466124889469,12.095625572545558,11.973576673683388,14.418545383876,16.659401055799496,17.50656261906714,17.081131952852147,17.578170689553158,21.186933436727415,24.953581649252307,452.0107660455487,88.21390555448036,62.691042047531994,37.47203970861305,26.316100952578783,23.41641420921255,21.59230687900689,19.70736334103843,18.63321213253017,13.575104900290652,21.914236037749138,21.128956779511096,19.83371486642009,22.27301472355724,19.70063382991218,18.863275265230136,15.270025576465533,16.327040499780193,11.943054271525448,14.251638437437387
20121024,19.792597904465957,25.3523839348626,27.662935801272948,19.33298522591148,20.523281476261644,20.01928759162218,19.3441253355322,18.57472526275663,18.722361259915342,16.269759838795903,13.819555994079922,10.763703533487707,11.71760810985838,14.335157298956,15.314923176223393,16.274413816651123,14.993615069205687,16.726110821507206,20.130224763132954,23.08443964008007,407.0518369401107,92.47634467618002,46.93056883157511,41.87184299335987,26.120568094156585,23.498332415994863,21.91082756005656,19.943668509219798,18.04229388057981,11.56902454911225,21.720153606193666,20.618977435001295,21.745050123249392,18.645293746668514,20.008006098107124,17.987073414063573,16.80810074128643,14.397990139369535,10.491709253645157,8.726158386693708
20121025,16.42281803903971,34.178611719423984,22.94262770767258,19.486651375062074,20.00844891950953,18.60167669367773,18.34052821716413,18.010961853417495,18.04733173874041,17.088929090096244,12.077515800148495,11.1474158065137,11.916748693308122,14.60312039422135,14.420994925032888,15.27514914825038,16.4662572573401,17.824472780524644,19.292881100771954,23.18734665748864,504.78294223826714,101.55450320607095,47.77680118251029,38.325123032991065,30.315693673899954,22.281171378024055,23.83134168628939,19.521628982295386,16.91199585074706,11.778994219625693,21.885887085063747,22.190535992393794,19.3823464917696,19.624884542174637,20.016322799944664,17.76363536487589,16.225310300142088,13.523918957057106,11.504908460714239,9.846992856594209
20121026,21.4434289463817,22.283550867682155,26.284268847517236,21.120744699309434,18.7627355092836,19.952542984227,18.26499232390518,20.106490384615384,19.196362996757166,17.892190620241205,11.812731689760662,11.869513044251196,13.386625529191521,16.391302283388022,15.599974965357765,16.728971988260074,16.778172589719702,18.426904009173622,20.45599249899919,23.425176202928593,342.74784791965567,105.44591478146278,46.41400339663424,43.787712975863386,27.985170401097527,24.915242207054078,23.21515437751004,20.952324980570506,17.502461759738623,12.390525677371519,21.420484286647454,22.79753548173016,20.29495113822071,21.166233012639683,19.33789175558782,17.406810129026987,18.220472676422283,13.958860396184274,13.446781054939313,9.182212857408707
20121031,16.412089044625375,18.44441262386162,19.291292128566013,13.737656925381874,14.652526329662956,13.875405001173409,14.357522139162917,14.984259314873766,14.441798422079785,13.911757127352583,12.401932111521878,10.11275936555585,11.347151721722401,12.442978048833131,11.356320034872468,12.71454397456685,13.221664801047098,14.648834148938182,15.298306048973908,17.275602125988232,187.2208894090111,43.675431114407566,34.87067434926803,24.517454741528883,18.398039561045465,16.56956907048829,16.722162331444263,14.95418905802231,13.823754450131696,10.358592135864003,15.940230461350383,15.284971169353263,14.9980331026683,15.365387838636543,14.285658452772404,14.050987128918415,12.450987961659097,13.336593325591114,11.762524881549805,8.357087971660485
20121101,19.56970297029703,29.51410363182098,17.675743135920126,14.91082226721955,14.03534226731553,12.364706649471838,13.53494336551194,13.168086537583179,13.22328583021016,14.194616577806316,13.05804758728041,11.137363432014453,10.045296010754454,19.100538382919822,10.556375954968397,13.385213738944266,12.640954640556016,12.809978289561059,14.301894133241193,16.03725657807431,333.2452948557089,51.725004782858235,34.27919001528273,18.82485225909925,15.355409085567427,15.050141527949005,15.71566679643406,14.3082525970585,13.29266316195042,11.211095326735396,14.209789395658536,15.636034139560866,15.433650496385349,14.233463402000508,12.930040994173826,12.621804575509577,12.155377346998971,11.741128670342352,11.746679778859463,9.49244011552183
20121102,28.062480782239714,23.434101238050463,16.554755859375,13.395767161987454,13.757474020367615,13.762953929977803,15.664905445049667,16.499056610522906,17.66365753293566,16.041950369500437,11.231632444232213,9.986047005146162,11.845761886325885,14.46905980528814,13.357549681910312,13.8307123858059,14.437922854584457,16.423808818156502,17.828613805434987,20.823215392091598,449.80080482897387,43.25866380850304,30.80878208812932,21.82297080423854,20.22751971204474,19.785673821706244,18.35582768541235,18.216504409676684,15.988541137958322,11.877510987114837,18.15828934694664,18.345878480851415,18.26892008969524,16.964872142099907,15.0558101524722,14.36448849017317,15.46360795363505,12.960794633619669,12.212911611785096,9.616945462999166
20121105,19.027003055090173,42.81935609756098,20.61301687621865,16.152512515249676,15.510848011197947,15.841837985270192,17.945162925996105,17.315118381829464,17.47254533670662,16.281005138542547,15.649931815797755,10.125860639293835,13.108140384399237,14.491982091982091,14.414407489699933,14.289047346180835,15.345081961526988,16.56965760596572,18.492522195382705,21.725426952878202,268.91794046661306,60.14958070291152,32.24703001381389,26.47315515743634,21.148422960539847,20.065334922976767,18.879903268965222,17.438157293030304,15.703256856399626,12.78074527093536,17.82254250609402,18.689198514302728,19.3162768152885,16.012096881594097,16.237777824917067,15.694217218327198,14.809774619112359,15.253974656841084,14.424200916278235,11.666961271869926
20121106,17.545393662885605,24.48841803409272,16.633835733529533,15.455079841388919,13.450946336588906,14.887087860337605,15.564553160500408,17.19792679374163,16.48759261372138,15.756421716439572,10.71410960439314,9.75511964432848,12.287394570012108,14.006369116860025,12.732576846931332,14.308049364416645,14.8797395925892,15.851659775730232,17.45837220118955,20.788762820654213,247.23747747747748,70.85198347901259,29.000863592278158,24.26693982292652,21.285953227819224,19.689203423872286,18.875642799432708,17.797019255621965,14.892358639677258,11.593178382288135,19.203353842230154,17.432982802605995,16.74642182196453,18.297148673858995,16.411506144382948,15.112084046360417,14.24052464248427,13.452178716855224,10.35830192042746,9.786509873009866
20121107,29.65134694511296,23.591102637432474,20.59258655937187,14.592139441354583,15.503240210779259,16.127307307513263,19.039643978802278,19.655795600596498,21.00993661004724,17.810227737102895,16.17478117702401,10.59157240443624,12.721120192825241,15.009891554057443,14.779157858173782,15.698952114945271,16.864608333348635,18.526353011425574,21.328947146082406,24.248476653615427,366.88590057049714,56.80614322691976,29.05411906193626,29.671622894004045,24.632651340977446,23.648400720200595,21.119474398267727,20.681635968122226,17.945400837631716,13.577018937342102,22.61999661095665,20.919404203417955,20.10671526377631,17.950402318794268,18.5345892562136,16.715647670326334,16.607167398781574,14.73578689295498,13.131659128422754,12.484496262297162
20121108,18.621092472314377,24.605422879007783,16.104009623789455,14.734278393716625,16.244679309988026,15.382704787755493,18.477747147519757,19.745642926364827,19.737309829556658,17.76973781322129,11.084642816857412,11.103797340041975,12.109397305344446,13.847409694617388,13.5273585847567,16.23243432062831,16.974436620034883,18.57658971121462,21.001628115327883,23.603155882891084,351.5378760420442,57.31078167115903,31.462605682605684,26.35045607837291,26.33629734889262,23.4424278342184,21.33013274336283,19.524790720156457,17.283113116287463,12.87447572558532,21.68513845914498,20.22475518238136,21.013118345471497,20.08462257641517,18.18379028417152,17.179918400596986,15.078253585498185,13.672954484383412,11.52449295402234,10.93644398673653
20121109,21.346340074052975,30.05640933465145,22.264173461197245,18.217744276604904,16.72449030223506,18.827843450151015,20.11043647163554,19.652461728326767,20.183738993377084,19.02484763887463,16.752985688765783,10.050447291173251,13.357657485803166,15.645136825585054,15.202123274186006,17.32629395569959,17.21367127105398,20.15892431877451,21.980459386658048,25.14195157514752,242.52972639374613,84.72787943074339,44.09243720865512,32.62937696821936,27.805280753426285,24.456156797415705,22.552228391973298,20.07672185314931,18.112770318867224,13.629939589282516,22.955579638735912,21.22888039243359,22.119747498465802,19.42743088872558,20.6406444268166,18.338198518000826,17.64426122683613,15.20854937099291,13.580147891113544,9.795969753495312
20121112,32.240859754355895,32.357099588078505,17.090211774351893,17.37889177807948,16.127140988894492,16.23524068680788,17.65918579679601,18.396135140010546,17.22732461119486,16.338311208280466,15.648970034027295,10.75850162152953,12.02943281071052,13.472905165047603,13.511109799756088,13.146230127643888,15.033199059028107,17.29671668570577,19.703866679201976,22.093999009480957,200.9367514183652,76.66427344403823,31.976938993458816,26.145356759684415,22.610110063333924,20.67909590984015,18.51183400777792,18.13629977042528,16.308586398745863,11.729821376840626,18.42090736093108,18.552653265741828,18.268354153583925,17.576736099388945,17.47414293952125,15.468221990144318,13.86618989007734,14.640178293770084,11.751860965689323,10.380308121522265
20121113,22.723094077806227,25.05653866572288,18.554594859241128,19.128686433246777,17.96701672911499,18.165888383306363,19.027717967875788,21.346931910076016,20.55192239643174,18.45238163508283,13.25874184513727,10.925407943173763,12.11093159322991,15.03532621678402,15.312747164972583,16.33677373970218,17.641304625745175,19.5513706795888,22.74378141242961,25.176522802650222,417.03455882352944,81.96588912746438,45.608888508550486,36.30831460885425,26.10139080426044,23.18451052866057,23.39126675281845,21.55123329343605,18.155981574520105,13.0759301584348,22.208081303022443,22.289456456463583,19.838866092884263,20.513534164009116,18.1265385266416,17.16748242684842,19.008144669494982,14.84097838798461,13.621615973951714,11.50097770123603
20121114,26.834695372823084,28.0567181084525,17.515052808212417,15.842032160080878,15.506428336728659,15.558119184075922,18.063743883752636,18.715002858259357,19.457145988934048,17.23715583937696,15.038075363905376,10.555383427231865,12.700433582972014,14.184194768201623,14.285543045633583,15.126773435913979,15.522682214795894,18.189624739416175,19.38423078339656,24.062060825856385,273.30664013926884,67.13986843524211,29.438953171645856,25.21250148570544,21.307625278676866,23.10564429496358,20.85055898286232,18.99592066069267,17.48911391848651,12.701560190285013,19.936449609753318,21.53866192696209,18.681632953821055,18.318178158984793,16.680201392975352,17.24597076738964,16.033234106231998,13.092250648869113,11.869427432642428,8.346291699105425
20121115,17.60631427225102,26.660272682071547,18.31528324170922,17.604097674418604,14.993587650429935,16.373038431425947,16.893085973810393,17.845555765844512,17.32735900707973,16.608590126924188,14.220646209472536,11.760454883622064,12.408015376797826,14.355234805978593,14.421907201970761,14.632086359194778,16.125428848036375,16.727162941766423,18.416128558678434,21.001262053870693,272.03357531760435,78.12134536758467,33.13856215976293,26.26484155567249,21.3964587968416,19.86321973060853,19.215847651087348,17.568677916042535,16.48830583427176,12.55703046517137,20.384746948772307,18.505385905694112,18.251904662378898,17.60216654842542,15.85409169598599,16.118036007902504,14.190677034676046,13.2597541630908,12.694304852303931,12.675942426319397
20121116,28.647883414295627,28.380074915418078,18.982286892111926,16.350395555998585,16.094298162816862,15.530848830740956,17.493727449556207,19.623432337440267,18.71540126668599,18.34635128841752,15.585252688266353,12.730522030421055,12.418572648618309,14.444403960248877,14.432626153174274,16.151206738782314,16.887117470286682,18.41683111194975,19.916330964829235,24.06433205470801,327.40549936788875,56.89743261001955,32.53694052076242,25.440851306122003,25.182152806104337,22.260821972796467,22.008012859680953,20.578390179737053,17.795712508314097,12.946808383989687,21.533369871032047,20.365637628695975,21.13454695438039,19.53278427918791,17.542342339092258,16.221539939654033,15.55087339275243,12.227757568122287,14.416427010935577,11.762655166650628
20121119,30.760514331636752,34.983143818065344,21.628576445555396,16.598277176857778,15.82453323195556,16.760678755156945,17.4473986727216,18.157279434192468,16.567597038239107,15.402068392883917,14.808515913105458,10.479515328592605,11.701387919896055,12.995025710114435,13.32298868511696,14.39861205679417,14.602976893359575,16.17423287302726,18.80857981881128,20.417832225723217,219.95193285859614,76.19659235091535,41.60651824345606,25.5568451256974,20.187694700621428,19.362126269874818,17.058864869810815,17.67292441484152,15.233981391588637,12.504571694914537,17.83692069178674,16.79280657268341,16.651425916878093,17.617379083329908,17.15123472422201,14.991901496675547,14.119543327981422,13.117426327689113,12.948300171285892,13.325659161833093
20121120,31.37604990118577,36.563844723560884,26.85371852082661,18.170014984026462,18.37630095605867,18.425568478702612,21.37508395393066,22.60786475205363,20.4059651017145,19.2423401509873,15.065335753176043,11.30279600935624,13.853689604656651,15.228589906882512,14.485104112238886,17.42606594121404,18.17684057163383,19.7467803737173,22.949390596470625,27.30748584984127,409.8401859134787,89.31044077378324,46.7172714706813,29.303745558837377,24.833336562654836,25.481523271332705,22.766393007368514,22.91316207003979,20.535838759502933,13.7005447399064,22.684982360672368,22.7734594142551,23.165307175184385,19.801800235704235,18.834894010185838,19.77097771591475,18.028478310161198,16.475811028417716,11.854689391617896,11.289969657105459
20121121,24.621858319946107,43.085352355183865,23.657360802450597,18.8740539298775,20.370377643229876,19.349751787428325,21.75574077815573,20.707701314970556,21.469729974537763,18.949409329142895,13.992271903874475,11.384153259354504,12.770482851590913,14.172178682358492,14.9881113492391,17.25409189393634,17.95066856614431,19.266931484313638,24.151833604496478,28.714425513890557,272.5581616481775,90.7365897654989,64.08331731693254,37.407438979001334,27.468769389865564,24.573375592236225,24.266973359705027,21.658037995699083,19.187420032861926,13.238260865523698,22.35115188533536,21.674991305643054,21.83773676721055,21.17499012816549,21.681378182767794,19.39129563615484,18.063215453132333,14.837667674726411,13.0001080373687,12.006206690166847
20121123,39.64456297733059,29.430731529276812,33.3262827510917,22.645625432414366,21.715962338515435,20.7936992100218,21.5472550946046,23.50112101142895,21.635085578700213,17.29105846879252,16.647672855582627,11.936132293719476,12.793463956420943,14.16290072372853,14.095971792638338,17.56235597684011,18.11034673283369,18.832101420060027,24.304124605404656,27.044544450450026,953.2681660899653,108.03140421713773,52.16770668583753,41.12829083893257,29.9704269329695,23.984757643819737,22.18237384036134,20.03394578583137,18.36891916913547,13.347398586426772,20.092962275573907,19.571300811955556,20.11038507185322,16.924725550661428,17.467505577680935,21.013906905888067,24.871416192593152,23.36498883408576,24.289575717292568,30.816460517247634
20121126,30.626687697160882,22.918044396688565,19.313424600848304,14.740509816575244,17.359707573517333,17.83365347105616,19.22350425265486,19.423675947561225,19.769699413896944,17.39275692951503,11.972329280754407,10.852850087888173,12.366300003994423,13.419292416400586,13.819285027932818,16.06309115043277,16.50416176636316,18.477631436486618,20.82292142552295,24.944714074477464,233.93957345971563,52.133117747764885,32.99612186857897,27.180686708566828,22.673612092959374,23.090783131335172,21.008970509542777,19.415308112407242,17.93775010750818,13.075817625970483,20.767630728277712,18.90181719689032,19.425157317753026,20.01277342111618,18.96818574092568,19.08260630740385,15.579631896686756,14.151680849367189,13.644923185504128,10.193245446936242
20121127,27.80220784699761,26.672537195671776,21.858443838934303,18.03808746048472,16.20230518422747,18.792501753132232,18.783415858358143,21.51696366736028,20.289781803380183,18.90713026170686,11.578639966624948,12.769501044503505,12.734047786146654,15.203243823254278,15.038658599466103,18.0330800002028,17.618930276617522,19.86590172627805,22.147783358964396,25.000744542101906,294.65749498423617,67.64257583821181,40.731070303269,27.58099611869642,25.378550128534705,23.491779034584457,22.934449913944306,21.44047382411677,18.406945811238835,13.39070531193372,21.17514105259946,20.928729283726224,22.30947215014035,20.73777350349141,19.535743948924786,18.273267233516727,17.58753967120546,15.12476915338065,13.23594881225894,9.97119359423655
20121128,13.838715369684136,23.154820326104165,19.432204202029666,19.124724962736888,16.62374999691738,18.942832361094577,19.486482170448955,21.87904255895824,19.992281732587102,19.54378789050553,9.15932277184615,11.466672805098792,13.814772118249016,15.939500297195877,15.824193132648231,17.231069009900015,19.19298470678715,19.497203528652275,22.479412724071175,25.599604072646738,248.4014005602241,67.08801674945606,37.92411090356371,32.93351674014915,24.308086065476136,25.63326675885659,23.14756855073956,20.60603315220418,19.140561277998653,13.881924071524681,22.656339666087995,21.303419146778054,21.454820328447788,20.753783952421994,20.209689284437317,18.459592072254374,17.99278231025389,18.113856282603212,12.576049497532873,10.561796743454316
20121129,15.286522924921526,21.953185741582658,15.196734816809581,15.080149104954936,15.958499181983074,17.35022686599541,18.928425552938528,19.877783991071574,19.8728605678321,18.037390306880035,11.238961187650268,10.31717594491028,12.269134745479372,15.18323455321274,14.327955038688101,16.514354400255396,17.321342116151236,17.90956109289082,21.300666241633614,24.594562097907744,184.40762607626075,50.2747064305685,32.77466118102614,24.82186080541414,25.072861949796273,23.915405600605176,21.893652360540663,19.060314383457573,17.28389844596545,13.225650559788038,20.518457384645426,20.476399070225668,20.18973483162695,18.533867875522805,18.59661546034558,19.154489667133156,15.732264704485722,14.373645069703466,12.396298496179703,9.856654636920386
20121130,18.995931187094012,17.530962305454764,13.257915104770637,13.477455097678954,15.329926070531243,15.693325120137125,16.875050658328753,17.13208927200477,17.573439801139024,17.21973409255376,8.659352784256763,9.601263635381791,11.622974364398726,13.43272386310361,13.232249167855445,14.722814344094322,16.244941719892598,16.42050371511096,20.354294155628956,22.201345087646033,219.92707355242567,56.047153198982585,25.28780747603359,20.457407555034223,21.29028400524799,21.60643832594508,19.54169538294676,17.152023933352126,16.78733537078728,11.716510626365109,20.81710075243968,19.017095947196175,19.006047695191533,17.235540549878557,17.064089742918476,15.315231092220982,13.754367303375627,14.092794563293229,9.737858062127307,8.76407823756472
